"Lemma","Wordform","TokenID","FileID","Genre"
"censor-ship","Censorship",92084461,"J10","fict"
"relation-ship","relationships",92094874,"J10","fict"
"dictator-ship","dictatorships",92193610,"J13","fict"
"relation-ship","relationship",92210987,"J13","fict"
"relation-ship","Relationship",92211103,"J13","fict"
"fellow-ship","Fellowships",92395686,"J17","fict"
"hard-ship","hardship",92487762,"J19","fict"
"friend-ship","friendship",92492100,"J19","fict"
"friend-ship","friendship",92506737,"J19","fict"
"court-ship","courtship",93951328,"J54","fict"
"friend-ship","friendship",93956583,"J54","fict"
"owner-ship","ownership",93957000,"J54","fict"
"hard-ship","hardship",93957463,"J54","fict"
"friend-ship","friendship",93957481,"J54","fict"
"relation-ship","relationship",93985171,"J54","fict"
"friend-ship","friendship",93985463,"J54","fict"
"relation-ship","relationship",96943181,"JXS","fict"
"relation-ship","relationships",96948612,"JXS","fict"
"relation-ship","relationship",96948635,"JXS","fict"
"relation-ship","relationship",96965555,"JXS","fict"
"relation-ship","relationship",96966227,"JXS","fict"
"guardian-ship","guardianship",96969810,"JXS","fict"
"relation-ship","relationship",96972775,"JXS","fict"
"relation-ship","relationship",96972796,"JXS","fict"
"relation-ship","relationship",96990808,"JXT","fict"
"relation-ship","relationship",96997654,"JXT","fict"
"relation-ship","relationships",96997680,"JXT","fict"
"relation-ship","relationship",96997712,"JXT","fict"
"relation-ship","relationship",97011088,"JXT","fict"
"relation-ship","relationship",97011099,"JXT","fict"
"relation-ship","relationship",97011104,"JXT","fict"
"relation-ship","relationships",97022999,"JXT","fict"
"relation-ship","relationships",97023010,"JXT","fict"
"relation-ship","relationship",97038604,"JXT","fict"
"member-ship","membership",97043168,"JXT","fict"
"relation-ship","relationships",97047755,"JXU","fict"
"owner-ship","ownership",97050767,"JXU","fict"
"relation-ship","relationship",97054072,"JXU","fict"
"relation-ship","relationship",97066187,"JXU","fict"
"relation-ship","relationship",97066235,"JXU","fict"
"relation-ship","relationship",97066262,"JXU","fict"
"relation-ship","relationship",97066290,"JXU","fict"
"relation-ship","relationship",97066318,"JXU","fict"
"relation-ship","relationship",97066344,"JXU","fict"
"relation-ship","Relationships",97066844,"JXU","fict"
"relation-ship","relationships",97098453,"JXU","fict"
"friend-ship","friendship",97107305,"JXU","fict"
"relation-ship","relationship",97112580,"JXU","fict"
"friend-ship","friendship",97112624,"JXU","fict"
"director-ship","directorship",97123594,"JXV","fict"
"relation-ship","relationship",97131764,"JXV","fict"
"relation-ship","relationship",97135351,"JXV","fict"
"relation-ship","relationship",97136004,"JXV","fict"
"relation-ship","relationship",97136461,"JXV","fict"
"relation-ship","relationship",97137098,"JXV","fict"
"relation-ship","relationship",97137274,"JXV","fict"
"relation-ship","relationship",97138922,"JXV","fict"
"relation-ship","relationship",97139848,"JXV","fict"
"relation-ship","relationship",97140118,"JXV","fict"
"relation-ship","relationship",97145469,"JXV","fict"
"relation-ship","relationship",97161745,"JXV","fict"
"relation-ship","relationship",97170328,"JXV","fict"
"relation-ship","relationship",97171654,"JXV","fict"
"relation-ship","relationship",97185836,"JXW","fict"
"relation-ship","relationship",97185912,"JXW","fict"
"relation-ship","relationship",97186179,"JXW","fict"
"relation-ship","relationships",97190755,"JXW","fict"
"relation-ship","relationship",97196198,"JXW","fict"
"relation-ship","relationships",97202694,"JXW","fict"
"relation-ship","relationship",97221518,"JXW","fict"
"relation-ship","relationship",97222800,"JXW","fict"
"relation-ship","relationship",97237828,"JXX","fict"
"director-ship","directorship",97242086,"JXX","fict"
"relation-ship","relationship",97245661,"JXX","fict"
"relation-ship","relationship",97249814,"JXX","fict"
"relation-ship","relationship",97249862,"JXX","fict"
"relation-ship","relationship",97251323,"JXX","fict"
"court-ship","courtship",97252498,"JXX","fict"
"relation-ship","relationship",97254060,"JXX","fict"
"relation-ship","relationship",97254114,"JXX","fict"
"relation-ship","relationship",97254236,"JXX","fict"
"relation-ship","relationship",97263508,"JXX","fict"
"relation-ship","relationship",97268308,"JXX","fict"
"relation-ship","relationship",97269165,"JXX","fict"
"relation-ship","relationship",97273911,"JXX","fict"
"relation-ship","relationship",97273959,"JXX","fict"
"companion-ship","companionship",97274348,"JXX","fict"
"relation-ship","relationship",97278581,"JXX","fict"
"relation-ship","relationship",97279469,"JXX","fict"
"relation-ship","relationship",97284837,"JXX","fict"
"relation-ship","relationship",97289186,"JXX","fict"
"relation-ship","relationship",97289265,"JXX","fict"
"relation-ship","relationship",97289752,"JXX","fict"
"lecture-ship","lectureship",97292414,"JXX","fict"
"relation-ship","relationship",97293735,"JXX","fict"
"relation-ship","relationship",97297815,"JXY","fict"
"relation-ship","relationship",97299963,"JXY","fict"
"relation-ship","relationship",97300196,"JXY","fict"
"relation-ship","relationship",97300536,"JXY","fict"
"relation-ship","relationship",97301526,"JXY","fict"
"relation-ship","relationship",97306699,"JXY","fict"
"relation-ship","relationship",97307844,"JXY","fict"
"relation-ship","relationship",97307991,"JXY","fict"
"relation-ship","relationship",97313174,"JXY","fict"
"relation-ship","relationship",97316633,"JXY","fict"
"friend-ship","friendship",97323903,"JXY","fict"
"champion-ship","championships",97324546,"JXY","fict"
"relation-ship","relationship",97326974,"JXY","fict"
"relation-ship","relationship",97327597,"JXY","fict"
"relation-ship","relationship",97334786,"JXY","fict"
"relation-ship","relationship",97335016,"JXY","fict"
"relation-ship","relationship",97335936,"JXY","fict"
"relation-ship","relationship",97343753,"JXY","fict"
"friend-ship","friendship",97374226,"JY0","fict"
"relation-ship","relationship",97374272,"JY0","fict"
"relation-ship","relationship",97374400,"JY0","fict"
"relation-ship","relationship",97377291,"JY0","fict"
"relation-ship","relationship",97401403,"JY0","fict"
"lord-ship","lordship",97409256,"JY0","fict"
"relation-ship","relationship",97412363,"JY0","fict"
"relation-ship","relationships",97418017,"JY0","fict"
"wor-ship","worship",97422772,"JY0","fict"
"relation-ship","relationship",97433677,"JY1","fict"
"relation-ship","relationship",97446954,"JY1","fict"
"friend-ship","friendship",97450195,"JY1","fict"
"relation-ship","relationship",97455821,"JY1","fict"
"lord-ship","Lordship",97462230,"JY1","fict"
"relation-ship","relationship",97467961,"JY1","fict"
"relation-ship","relationships",97484529,"JY2","fict"
"companion-ship","companionship",97511709,"JY2","fict"
"relation-ship","relationship",97515708,"JY2","fict"
"relation-ship","relationship",97515966,"JY2","fict"
"relation-ship","relationship",97542504,"JY2","fict"
"relation-ship","relationship",97547057,"JY3","fict"
"friend-ship","friendship",97552681,"JY3","fict"
"relation-ship","relationship",97557995,"JY3","fict"
"relation-ship","relationship",97568687,"JY3","fict"
"relation-ship","relationship",97568868,"JY3","fict"
"relation-ship","relationships",97569597,"JY3","fict"
"relation-ship","relationship",97569621,"JY3","fict"
"friend-ship","friendship",97576909,"JY3","fict"
"friend-ship","friendship",97578825,"JY3","fict"
"friend-ship","friendship",97584405,"JY3","fict"
"relation-ship","relationship",97586025,"JY3","fict"
"relation-ship","relationships",97592939,"JY3","fict"
"friend-ship","friendship",97593502,"JY3","fict"
"relation-ship","relationship",97594755,"JY3","fict"
"relation-ship","relationship",97594764,"JY3","fict"
"relation-ship","relationship",97597619,"JY3","fict"
"relation-ship","relationships",97598195,"JY3","fict"
"relation-ship","relationship",97601051,"JY3","fict"
"relation-ship","relationship",97603808,"JY4","fict"
"relation-ship","relationship",97604034,"JY4","fict"
"relation-ship","relationship",97604046,"JY4","fict"
"relation-ship","relationship",97604052,"JY4","fict"
"partner-ship","partnership",97607039,"JY4","fict"
"partner-ship","partnership",97607093,"JY4","fict"
"relation-ship","relationships",97607655,"JY4","fict"
"relation-ship","relationships",97609572,"JY4","fict"
"relation-ship","relationship",97611357,"JY4","fict"
"relation-ship","relationship",97625477,"JY4","fict"
"relation-ship","relationship",97625541,"JY4","fict"
"relation-ship","relationship",97637520,"JY4","fict"
"relation-ship","relationship",97637709,"JY4","fict"
"relation-ship","relationship",97653227,"JY4","fict"
"partner-ship","partnership",97654119,"JY4","fict"
"relation-ship","relationship",97654530,"JY4","fict"
"relation-ship","relationships",97657090,"JY4","fict"
"relation-ship","relationship",97663863,"JY4","fict"
"partner-ship","partnership",97672382,"JY5","fict"
"relation-ship","relationship",97672614,"JY5","fict"
"wor-ship","worship",97674610,"JY5","fict"
"apprentice-ship","apprenticeship",97686644,"JY5","fict"
"friend-ship","friendship",97690785,"JY5","fict"
"relation-ship","relationship",97698176,"JY5","fict"
"partner-ship","partnership",97706223,"JY5","fict"
"relation-ship","relationships",97707627,"JY5","fict"
"relation-ship","relationship",97707660,"JY5","fict"
"friend-ship","friendship",97716329,"JY5","fict"
"relation-ship","relationship",97716442,"JY5","fict"
"intern-ship","internship",97732408,"JY6","fict"
"scholar-ship","scholarships",97732596,"JY6","fict"
"intern-ship","internship",97732615,"JY6","fict"
"partner-ship","partnership",97756511,"JY6","fict"
"companion-ship","companionship",97769121,"JY6","fict"
"relation-ship","relationship",97770233,"JY6","fict"
"relation-ship","relationship",97772417,"JY6","fict"
"relation-ship","relationship",97772497,"JY6","fict"
"relation-ship","relationships",97774407,"JY6","fict"
"relation-ship","relationship",97776490,"JY6","fict"
"relation-ship","relationship",97776535,"JY6","fict"
"relation-ship","relationship",97780720,"JY6","fict"
"relation-ship","relationship",97783468,"JY6","fict"
"relation-ship","relationship",97784242,"JY6","fict"
"friend-ship","friendship",97793111,"JY7","fict"
"friend-ship","friendship",97793810,"JY7","fict"
"companion-ship","companionship",97817440,"JY7","fict"
"companion-ship","companionship",97843308,"JY7","fict"
"apprentice-ship","apprenticeship",97858027,"JY7","fict"
"apprentice-ship","apprenticeship",97858178,"JY7","fict"
"apprentice-ship","apprenticeship",97860726,"JY7","fict"
"friend-ship","friendship",97869319,"JY8","fict"
"relation-ship","relationship",97879849,"JY8","fict"
"relation-ship","relationship",97896718,"JY8","fict"
"relation-ship","relationship",97900276,"JY8","fict"
"relation-ship","relationship",97904131,"JY8","fict"
"relation-ship","relationship",97912408,"JY8","fict"
"relation-ship","relationship",97913361,"JY8","fict"
"relation-ship","relationship",97913376,"JY8","fict"
"relation-ship","relationship",97914134,"JY8","fict"
"relation-ship","relationship",97916256,"JY8","fict"
"friend-ship","friendship",97924249,"JY8","fict"
"relation-ship","relationship",97931905,"JY9","fict"
"owner-ship","ownership",97937821,"JY9","fict"
"apprentice-ship","apprenticeship",97945050,"JY9","fict"
"relation-ship","relationship",97945649,"JY9","fict"
"champion-ship","championship",97948256,"JY9","fict"
"relation-ship","relationship",97950086,"JY9","fict"
"relation-ship","relationship",97954030,"JY9","fict"
"relation-ship","relationship",97961876,"JY9","fict"
"kin-ship","kinship",97962863,"JY9","fict"
"relation-ship","relationship",97963447,"JY9","fict"
"relation-ship","relationship",97970482,"JY9","fict"
"wor-ship","worship",97973671,"JY9","fict"
"relation-ship","relationship",97975700,"JY9","fict"
"relation-ship","relationship",97978635,"JY9","fict"
"relation-ship","relationship",97980325,"JY9","fict"
"relation-ship","relationship",97981344,"JY9","fict"
"relation-ship","relationship",97981989,"JY9","fict"
"companion-ship","companionship",97988685,"JYA","fict"
"relation-ship","relationship",97991951,"JYA","fict"
"relation-ship","relationship",97994158,"JYA","fict"
"showman-ship","showmanship",97994457,"JYA","fict"
"showman-ship","showmanship",97994828,"JYA","fict"
"showman-ship","showmanship",97996150,"JYA","fict"
"relation-ship","relationship",97996708,"JYA","fict"
"friend-ship","friendship",97996764,"JYA","fict"
"relation-ship","relationship",98000818,"JYA","fict"
"relation-ship","relationship",98011179,"JYA","fict"
"relation-ship","relationships",98011188,"JYA","fict"
"relation-ship","relationships",98011210,"JYA","fict"
"relation-ship","relationship",98011619,"JYA","fict"
"relation-ship","relationships",98014545,"JYA","fict"
"wor-ship","worship",98020902,"JYA","fict"
"friend-ship","friendship",98030705,"JYA","fict"
"relation-ship","relationship",98032940,"JYA","fict"
"relation-ship","relationship",98034465,"JYA","fict"
"relation-ship","relationship",98034505,"JYA","fict"
"friend-ship","friendship",98035701,"JYA","fict"
"friend-ship","friendship",98036717,"JYA","fict"
"relation-ship","relationships",98057027,"JYB","fict"
"relation-ship","relationships",98063487,"JYB","fict"
"relation-ship","relationships",98064720,"JYB","fict"
"relation-ship","relationship",98076036,"JYB","fict"
"relation-ship","relationship",98082113,"JYB","fict"
"relation-ship","relationship",98082995,"JYB","fict"
"relation-ship","relationship",98089995,"JYB","fict"
"relation-ship","relationship",98100951,"JYB","fict"
"relation-ship","relationship",98100979,"JYB","fict"
"relation-ship","relationship",98101000,"JYB","fict"
"relation-ship","relationship",98103206,"JYB","fict"
"workman-ship","workmanship",98117840,"JYC","fict"
"hard-ship","hardship",98124573,"JYC","fict"
"hard-ship","hardship",98141164,"JYC","fict"
"hard-ship","hardship",98151116,"JYC","fict"
"hard-ship","hardship",98151452,"JYC","fict"
"salesman-ship","salesmanship",98152835,"JYC","fict"
"relation-ship","relationship",98155393,"JYC","fict"
"relation-ship","relationship",98161628,"JYC","fict"
"relation-ship","relationship",98162212,"JYC","fict"
"relation-ship","relationship",98162277,"JYC","fict"
"relation-ship","relationship",98162414,"JYC","fict"
"relation-ship","relationship",98162508,"JYC","fict"
"relation-ship","relationship",98162530,"JYC","fict"
"relation-ship","relationship",98164454,"JYC","fict"
"relation-ship","relationship",98164571,"JYC","fict"
"relation-ship","relationship",98176126,"JYC","fict"
"partner-ship","partnership",98177447,"JYC","fict"
"relation-ship","relationships",98190386,"JYD","fict"
"relation-ship","relationship",98194870,"JYD","fict"
"relation-ship","relationship",98203145,"JYD","fict"
"relation-ship","relationship",98217342,"JYD","fict"
"friend-ship","friendship",98225811,"JYD","fict"
"relation-ship","relationship",98231221,"JYD","fict"
"relation-ship","relationship",98236078,"JYD","fict"
"relation-ship","relationship",98243095,"JYD","fict"
"partner-ship","partnership",98244250,"JYE","fict"
"partner-ship","Partnerships",98244267,"JYE","fict"
"friend-ship","friendship",98253641,"JYE","fict"
"friend-ship","friendship",98255471,"JYE","fict"
"partner-ship","partnership",98256917,"JYE","fict"
"relation-ship","relationship",98257683,"JYE","fict"
"friend-ship","friendship",98260566,"JYE","fict"
"friend-ship","friendship",98264518,"JYE","fict"
"relation-ship","relationship",98268952,"JYE","fict"
"companion-ship","companionship",98271314,"JYE","fict"
"relation-ship","relationship",98273217,"JYE","fict"
"friend-ship","friendship",98276551,"JYE","fict"
"relation-ship","relationship",98281253,"JYE","fict"
"partner-ship","partnership",98281979,"JYE","fict"
"relation-ship","relationship",98286334,"JYE","fict"
"friend-ship","Friendship",98291452,"JYE","fict"
"friend-ship","friendship",98291597,"JYE","fict"
"partner-ship","partnership",98302888,"JYE","fict"
"partner-ship","partnership",98303097,"JYE","fict"
"partner-ship","partnership",98303102,"JYE","fict"
"friend-ship","friendship",98303946,"JYE","fict"
"friend-ship","friendship",98307194,"JYE","fict"
"friend-ship","friendship",98307203,"JYE","fict"
"friend-ship","friendship",98320953,"JYF","fict"
"relation-ship","relationship",103980824,"K8R","fict"
"relation-ship","relationship",103981712,"K8R","fict"
"relation-ship","relationship",103982164,"K8R","fict"
